,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,CODIGO DISTRITO DEPARTAMENTO     MUNICIPIO    ESTABLECIMIENTO        DIRECCION          TELEFONO    SUPERVISOR      DIRECTOR         NIVEL       SECTOR     AREA        STATUS     MODALIDAD    JORNADA        PLAN,ZONA
1433,00-11-0078-46,01-641,GUATEMALA,CIUDAD CAPITAL,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALAN""",2A. AVENIDA 4-21,24723222,SERGIO ALEJANDRO VILLATORO VILLAGRAN,SILVIA PATRICIA CATALAN SANCHEZ DE ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR,,
1434,00-11-0080-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO EDUCACION EN LINEA,8A. AVENIDA 21-83,30170743,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ASTRID EMILZZA CONTRERAS ALDANA DE ACEVEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,GUATEMALA SUR,,
1435,00-11-0082-46,01-641,GUATEMALA,CIUDAD CAPITAL,"CENTRO ESPECIALIZADO DE FORMACION PARA ADULTOS, CEFA","35 AVENIDA, 0-45, COLONIA TOLEDO",56874884,SERGIO ALEJANDRO VILLATORO VILLAGRAN,LESVIA LILIANA CHACATE TICURU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA SUR,,
1436,00-11-0085-46,01-209,GUATEMALA,CIUDAD CAPITAL,"COLEGIO TECNOLOGICO AMERICANO ""AMERITEC""","39A. CALLE 10-91, LAS CHARCAS",23242800,MIRIAM DEL CARMEN OROZCO HERNANDEZ,MARIA ANDREA RUIZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,GUATEMALA SUR,,
1437,00-11-0088-46,01-209,GUATEMALA,CIUDAD CAPITAL,"COLEGIO TECNOLOGICO AMERICANO ""AMERITEC""","39A. CALLE 10-91, LAS CHARCAS",23242800,MIRIAM DEL CARMEN OROZCO HERNANDEZ,MARIA ANDREA RUIZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,GUATEMALA SUR,,
1438,00-11-0847-46,01-209,GUATEMALA,CIUDAD CAPITAL,"COLEGIO MIXTO BILINGUE ""EL PRADO""",28 CALLE 7-58,22046444,MIRIAM DEL CARMEN OROZCO HERNANDEZ,JOSE DANIEL GARCIA GODOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1439,00-11-0851-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO SAN PATRICIO,"10A. AVENIDA 14-53, COLONIA MARISCAL",24730825,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ANA LUISA DIAZ GALINDO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1440,00-11-0852-46,01-209,GUATEMALA,CIUDAD CAPITAL,CENTRO ESCOLAR 'EL ROBLE',11 AVE. SUR FINAL COLONIA LAS CHARCAS,23877000,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS LEONEL CHIROY SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1441,00-11-0853-46,01-209,GUATEMALA,CIUDAD CAPITAL,"CENTRO ESCOLAR ""CAMPOALEGRE""",35 CALLE Y 12 AVE. FINAL,23803900,MIRIAM DEL CARMEN OROZCO HERNANDEZ,PATRICIA DEUTSCHMANN SAMAYOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1442,00-11-0854-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO ALEMAN DE GUATEMALA,"DIAGONAL 21, 19-20",22683333,MIRIAM DEL CARMEN OROZCO HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1443,00-11-0855-46,01-218,GUATEMALA,CIUDAD CAPITAL,"COLEGIO INTEGRAL GUATEMALTECO, SOCIEDAD ANONIMA (CIGSSA)",13 CALLE 5-06,24722702,BENIGNO ISAIAS DE LEON OROZCO,MARIA DEL ROSARIO LOPEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1444,00-11-0856-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO CAPOUILLIEZ,30 A. 7-77 Y 8-48 ZONA 11,59180175,MIRIAM DEL CARMEN OROZCO HERNANDEZ,SANRA DEL CARMEN MERIDA MENCOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1445,00-11-0857-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO ITALIANO DE GUATEMALA,CALZADA ROOSEVELT 35-83,24394784,MIRIAM DEL CARMEN OROZCO HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1446,00-11-0859-46,01-110,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO LAFAYETTE,14 AVE. 6-91 ZONA 11,,ZUHILEM YESENIA ESTRADA ORTIZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1447,00-11-0860-46,01-102,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO BILINGUE SANTA MARIA,CALZADA ROOSEVELT 38-91 ZONA 11,,ZIZI ARELY LOPEZ CHINCHILLA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1448,00-11-0861-46,01-209,GUATEMALA,CIUDAD CAPITAL,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALAN""",2A AVE. 4-21 ZONA 11,40900292,MIRIAM DEL CARMEN OROZCO HERNANDEZ,RAUL ERNESTO CATALAN ESPANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1449,00-11-2271-46,01-218,GUATEMALA,CIUDAD CAPITAL,COLEGIO ADLERIANO,17 AVENIDA 27-80 LAS CHARCAS,24420933,BENIGNO ISAIAS DE LEON OROZCO,MARIA DEL ROSARIO LOPEZ ESCOBAR DE PAZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1450,00-11-2272-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO SAN JORGE CENTRO EDUCATIVO DE DESARROLLO INDIVIDUAL,9A CALLE B 22-84 RESIDENCIALES SAN JORGE,24736913,MIRIAM DEL CARMEN OROZCO HERNANDEZ,DINA SENAIDA TIU RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1451,00-11-2409-46,01-408,GUATEMALA,CIUDAD CAPITAL,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LIC. EMILIO ARENALES CATALAN,2A AVE. 4-21 ZONA 11,24723222,MANUEL MARIA CANO CASTRO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA SUR,,
1452,00-11-2803-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO BILINGUE MONTE AMERICANO,18 AVE 9-36 COLONIA MIRAFLORES,24728863,MIRIAM DEL CARMEN OROZCO HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1453,00-11-3073-46,01-210,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO BILINGUE LAS AMERICAS,"DIAGONAL 17, 29-41",,DINIZ ORALIA MORALES MUNOZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1454,00-11-3137-46,,GUATEMALA,CIUDAD CAPITAL,CENTRO PROFESIONAL DE ESTUDIOS EN COMPUTACION,"15 AV. 'B' 11-22 ZONA 11, COLONIA MIRAFLORES",,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1455,00-11-7138-46,01-209,GUATEMALA,CIUDAD CAPITAL,ESCUELA TECNICA DE HOTELERIA Y HOGAR ZUNIL,10A. AVENIDA 35-10,24422393,MIRIAM DEL CARMEN OROZCO HERNANDEZ,VIOLETA LEMUS SOLANO DE OSOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,,
1456,00-11-7815-46,01-218,GUATEMALA,CIUDAD CAPITAL,COLEGIO CENTRO DE ASISTENCIA Y REFUERZO ESCOLAR CARES,"19 AVENIDA 9-86, COLONIA MIRAFLORES",24743556,BENIGNO ISAIAS DE LEON OROZCO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1457,00-11-8254-46,01-209,GUATEMALA,CIUDAD CAPITAL,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALAN""",2A. AVENIDA 4-41,50007522,MIRIAM DEL CARMEN OROZCO HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1458,00-11-8418-46,01-210,GUATEMALA,CIUDAD CAPITAL,LICEO BILINGUE LAS NACIONES,17 CALLE 6-10 COLONIA MARISCAL,24731585,DINIZ ORALIA MORALES MUNOZ,LILIAN ELISABETH RODRIGUEZ PINEDA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1459,00-11-8424-46,01-210,GUATEMALA,CIUDAD CAPITAL,COLEGIO CRISTIANO TECNICO-ADMINISTRATIVO,10 AVE. 30-81 COLONIA LAS CHARCAS,24765757,DINIZ ORALIA MORALES MUNOZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,,
1460,00-11-8429-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO SANTA TERESITA,22 CALLE 13-31,24933232,MIRIAM DEL CARMEN OROZCO HERNANDEZ,VIOLETA DEL ALBA NAVARRO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1461,00-11-8447-46,01-641,GUATEMALA,CIUDAD CAPITAL,"INSTITUTO PARTICULAR MIXTO NOCTURNO ""LIC. EMILIO ARENALES CATALAN""",2A. AVENIDA. 4-21,40900292,SERGIO ALEJANDRO VILLATORO VILLAGRAN,RAUL ERNESTO CATALAN ESPANA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR,,
1462,00-11-8449-46,01-404,GUATEMALA,CIUDAD CAPITAL,INST. PARTICULAR MIXTO DIURNO Y NOCTURNO 'LIC. EMILIO ARENALES CATALAN',2A. AV. 4-21 COLONIA EL PROGRESO,24723222,ORLANDO ERCILIO GIRON ALVAREZ,SILVIA PATRICIA CATALAN SANCHEZ DE ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR,,
1463,00-11-8547-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO EURO AMERICANO,17A. AVENIDA 26-46 COLONIA LASCHARCAS,44913168,MIRIAM DEL CARMEN OROZCO HERNANDEZ,LUISA ILEANA PELLECER CRUZ DE OVANDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1464,00-11-8876-46,01-210,GUATEMALA,CIUDAD CAPITAL,COLEGIO SAN BORJA,21 CALLE 13-17,,DINIZ ORALIA MORALES MUNOZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1465,00-11-8915-46,01-630,GUATEMALA,CIUDAD CAPITAL,"COLEGIO INTEGRAL GUATEMALTECO, S.A. (CIGSSA)",13 CALLE 5-06 COLONIA EL PROGRESO,24722702,LUZ ANTONIA POCON CARRILLO,MARIA DEL ROSARIO LOPEZ ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR,,
1466,00-11-9080-46,01-209,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO MUNDO VERDE,"8A. AVENIDA 34-34, COLONIA LAS CHARCAS",24770072,MIRIAM DEL CARMEN OROZCO HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1467,00-11-9211-46,01-210,GUATEMALA,CIUDAD CAPITAL,COLEGIO AMERICANO PREUNIVERSITARIO,"39 CALLE 10-91, LAS CHARCAS",4764442/,DINIZ ORALIA MORALES MUNOZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1468,00-11-9573-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO ITALIANO DE GUATEMALA,CALZADA ROOSEVELT NO. 35-83,24394784,MIRIAM DEL CARMEN OROZCO HERNANDEZ,CARLOS ERNESTO OCHOA SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA SUR,,
1469,00-11-9633-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO ITALIANO DE GUATEMALA,CALZADA ROOSEVELT 35-83,24394784,MIRIAM DEL CARMEN OROZCO HERNANDEZ,ALFREDO ARMANDO TOLEDO TORRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,,
1470,00-11-9799-46,99-001,GUATEMALA,CIUDAD CAPITAL,COLEGIO MIXTO DIURNO 'FRANKLIN DELANO ROOSEVELT',,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1471,00-11-9828-46,99-001,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCACIONAL DE ESTUDIOS ECONOMICO-ADMINISTRATIVOS,,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1472,00-11-9833-46,01-209,GUATEMALA,CIUDAD CAPITAL,COLEGIO BENTHAM,33 CALLE 9-29,24731901,MIRIAM DEL CARMEN OROZCO HERNANDEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1473,00-11-9843-46,01-218,GUATEMALA,CIUDAD CAPITAL,LICEO TECNICO VOCACIONAL GALILEI,15 AVENIDA 12-93,24717973,BENIGNO ISAIAS DE LEON OROZCO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1474,00-11-9844-46,01-218,GUATEMALA,CIUDAD CAPITAL,LICEO TECNICO VOCACIONAL GALILEI,15 AVENIDA 12-93,24717973,BENIGNO ISAIAS DE LEON OROZCO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,,
1475,00-12-0008-46,01-411,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO IMB-PC EN LINEA (IMB-PC ONLINE),20 AVE. 6-20 COLONIA MORSE,,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA SUR,,
1476,00-12-0010-46,01-411,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO IMB-PC EN LINEA (IMB-PC ONLINE),20 AVE. 6-20 COLONIA MORSE,,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR,,
1477,00-12-0011-46,01-210,GUATEMALA,CIUDAD CAPITAL,"LICEO MIXTO CRISTIANO ""PIAGET""","2A. AVENIDA 4-60, CIUDAD REAL I",24793768,DINIZ ORALIA MORALES MUNOZ,SILVIA ELIZABETH FLORES HERNANDEZ DE HERRERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,,
1478,00-12-0027-46,01-211,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO VERAPAZ,"2A. AVENIDA 34-26, COLONIA EL CARMEN",24422243,ADRIANA FABIOLA BOLANOS ESTRADA,GUSTAVO ADOLFO RECINOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1479,00-12-0031-46,01-211,GUATEMALA,CIUDAD CAPITAL,LICEO EDUCATIVO MAYA B,"4AV. 15-08, COLONIA LA REFORMITA",24745452,ADRIANA FABIOLA BOLANOS ESTRADA,VILMA YANETH RAXTUM SEQUEN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1480,00-12-0036-46,01-210,GUATEMALA,CIUDAD CAPITAL,LICEO INTEGRAL FUENTE DE JUVENTUD,6A. AVENIDA 0-67 CIUDAD REAL I,55167763,DINIZ ORALIA MORALES MUNOZ,LILIAN NINETH RODRIGUEZ ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1481,00-12-0037-46,01-218,GUATEMALA,CIUDAD CAPITAL,COLEGIO CRISTIANO AMINADAB,"LOTE 57 Y 58 MANZANA ""B"" SECTOR 2 EL BUCARO, ZONA 12, VILLA NUEVA",35510446,BENIGNO ISAIAS DE LEON OROZCO,RUTH NOEMI MORALES BOJORQUES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1482,00-12-0040-46,01-210,GUATEMALA,CIUDAD CAPITAL,CENTRO EDUCATIVO CJD,"CALZADA JUSTO RUFINO BARRIOS, 8-06, COLONIA MORSE",24774956,DINIZ ORALIA MORALES MUNOZ,BLANCA VIRGILIA LAU DUARTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1483,00-12-0044-46,01-210,GUATEMALA,CIUDAD CAPITAL,COLEGIO DE INFORMATICA IMB-PC NO. 2,AVENIDA PETAPA 30-64,23043211,DINIZ ORALIA MORALES MUNOZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,,
1484,00-12-0048-46,01-211,GUATEMALA,CIUDAD CAPITAL,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,ADRIANA FABIOLA BOLANOS ESTRADA,ROSAURA GUDIEL ROSALES DE MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1485,00-12-0049-46,01-211,GUATEMALA,CIUDAD CAPITAL,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,ADRIANA FABIOLA BOLANOS ESTRADA,ROSAURA GUDIEL ROSALES DE MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1486,00-12-0051-46,01-641,GUATEMALA,CIUDAD CAPITAL,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,SERGIO ALEJANDRO VILLATORO VILLAGRAN,ROSAURA GUDIEL ROSALES DE MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR,,
1487,00-12-0052-46,01-641,GUATEMALA,CIUDAD CAPITAL,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,SERGIO ALEJANDRO VILLATORO VILLAGRAN,ROSAURA GUDIEL ROSALES DE MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR,,
1488,00-12-0055-46,01-211,GUATEMALA,CIUDAD CAPITAL,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,ADRIANA FABIOLA BOLANOS ESTRADA,ISABEL CRISTINA BALCAZAR VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1489,00-12-0056-46,01-211,GUATEMALA,CIUDAD CAPITAL,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,ADRIANA FABIOLA BOLANOS ESTRADA,ISABEL CRISTINA BALCAZAR VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1490,00-12-0058-46,01-210,GUATEMALA,CIUDAD CAPITAL,COLEGIO PANAMERICANO NO. 3,45 CALLE 19-05 ZONA 12 GUATEMALA,24420778,DINIZ ORALIA MORALES MUNOZ,LUISA FERNANDA FAJARDO MARMOL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1491,00-12-0060-46,01-211,GUATEMALA,CIUDAD CAPITAL,LICEO CANADIENSE SOCIEDAD ANONIMA,"DIAGONAL 19, AVENIDA PETAPA, 40-54",23750070,ADRIANA FABIOLA BOLANOS ESTRADA,ROSAURA GUDIEL ROSALES DE MARROQUIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,,
1492,00-12-0062-46,01-210,GUATEMALA,CIUDAD CAPITAL,INSTITUTO LA ESCUELA EN SU CASA,"21 AVENIDA 33-58, COLONIA SANTA ELISA",24760053,DINIZ ORALIA MORALES MUNOZ,MARITZA LORENA ALVARADO CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1493,00-12-0064-46,01-210,GUATEMALA,CIUDAD CAPITAL,LICEO NAZARENO,25 AVENIDA 53-64 COLONIA MORSE,54429209,DINIZ ORALIA MORALES MUNOZ,FRANCISCO REVOLORIO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR,,
1494,00-12-0066-46,01-641,GUATEMALA,CIUDAD CAPITAL,LICEO SIN FRONTERAS,4TA. AV. 11-52 COLONIA LA REFORMITA,36083900,SERGIO ALEJANDRO VILLATORO VILLAGRAN,CARLOS ADOLFO CHOY GUEVARA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR,,
1495,00-12-0072-46,01-630,GUATEMALA,CIUDAD CAPITAL,LICEO INTEGRAL MILENIUM,"4TA. CALLE 1-41, COLONIA CIUDAD REAL I",24793754,LUZ ANTONIA POCON CARRILLO,LUIS FRANCISCO MUNOZ HIDALGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1496,00-12-0076-46,01-211,GUATEMALA,CIUDAD CAPITAL,LICEO COMPUTEX,"5TA. AVENIDA 21-77, LA REFORMITA",24745556,ADRIANA FABIOLA BOLANOS ESTRADA,CARMEN REYES AREVALO DE ANGEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1497,00-12-0077-46,01-211,GUATEMALA,CIUDAD CAPITAL,COLEGIO PRIVADO MIXTO 12 DE OCTUBRE,"10A. AVENIDA 15-71, COLONIA REFORMITA",24730788,ADRIANA FABIOLA BOLANOS ESTRADA,ANA MARIA VICTORIA MONZON PONCE DE PACHECO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
1498,00-12-0078-46,01-211,GUATEMALA,CIUDAD CAPITAL,COLEGIO MAHANAIM C.E.F.E.A.,"12 AVENIDA, 21-61",22692402,ADRIANA FABIOLA BOLANOS ESTRADA,JESSICA GABRIELA MONTENEGRO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR,,
