,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,ZONA
5687,21-07-0063-46,21-019,JALAPA,MATAQUESCUINTLA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CANTON ELENA,38366101,IRIS VICTORIA TEO ORELLANA,ANA REBECA HERRERA JACOBO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA,
5688,21-07-0080-46,21-019,JALAPA,MATAQUESCUINTLA,INSTITUTO TECNICO INDUSTRIAL ALBERT EINSTEIN,CANTON BARRIOS,79225573,IRIS VICTORIA TEO ORELLANA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA,
5689,21-07-0081-46,21-019,JALAPA,MATAQUESCUINTLA,"INSTITUTO TECNICO INDUSTRIAL ""ALBERT EINSTEIN""",4A. AV. 1-61 ZONA 3 CANTON CALVARIO,47966181,IRIS VICTORIA TEO ORELLANA,JOSUE DAVID POLANCO MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA,
5690,21-07-0089-46,21-018,JALAPA,MATAQUESCUINTLA,COLEGIO PARTICULAR MIXTO CENTRO DE ESTUDIOS DE INFORMATICA COMPUMASTER,2A. AVENIDA 7-06 ZONA 4,55812698,IRIS VICTORIA TEO ORELLANA,HENRY MANRIQUE REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA,
5691,21-07-0093-46,21-018,JALAPA,MATAQUESCUINTLA,"COLEGIO PARTICULAR MIXTO ""EL DIVINO MAESTRO""","3RA. AV. 1-44, ZONA 3",79242216,IRIS VICTORIA TEO ORELLANA,JUAN JOSE DE JESUS LOPEZ ALBIZURES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA,
5692,21-07-0095-46,21-019,JALAPA,MATAQUESCUINTLA,"COLEGIO PARTICULAR MIXTO ""SAN JOSE""",ALDEA SAN JOSE,53288107,IRIS VICTORIA TEO ORELLANA,JULIO ELISANDRO NAVICHOQUE RODRIGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA,
5693,21-07-0097-46,21-019,JALAPA,MATAQUESCUINTLA,"COLEGIO PARTICULAR MIXTO ""LA SAGRADA FAMILIA""",3A. CALLE 6-04 ZONA 2 CANTON CALVARIO,79242042,IRIS VICTORIA TEO ORELLANA,AMILCAR PEREZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JALAPA,
5694,21-07-0098-46,21-019,JALAPA,MATAQUESCUINTLA,"INSTITUTO TECNICO INSDUSTRIAL ""ALBERT EINSTEIN""","4A. AVENIDA 1-61 ZONA 3, CANTON CALVARIO",47966181,IRIS VICTORIA TEO ORELLANA,JOSUE DAVID POLANCO MONTERROSO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA,
5695,21-07-0101-46,21-019,JALAPA,MATAQUESCUINTLA,COLEGIO PARTICULAR MIXTO CENTRO DE ESTUDIOS DE INFORMATICA COMPUMASTER,"2A. AVENIDA 7-06, ZONA 4",55812698,IRIS VICTORIA TEO ORELLANA,HENRY MANRIQUE REYES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA,
5696,21-07-0110-46,21-018,JALAPA,MATAQUESCUINTLA,COLEGIO PARTICULAR MIXTO CENTRO DE ESTUDIOS DE INFORMATICA COMPUMASTER,2A. AV. 7-06 ZONA 4,55812698,IRIS VICTORIA TEO ORELLANA,HENRY MANRIQUE REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DIA A LA SEMANA),JALAPA,
5697,21-07-0111-46,21-019,JALAPA,MATAQUESCUINTLA,COLEGIO LAUDE,5A. AV. 4-32 ZONA 3,36087926,IRIS VICTORIA TEO ORELLANA,DAYLIN ANALY MATIAS REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA,
5698,21-07-0273-46,21-018,JALAPA,MATAQUESCUINTLA,INSTITUTO DIVERSIFICADO MUNICIPAL DE PERITO CONTADOR,"1RA. CALLE 1-19 ZONA 2, CANTON CALVARIO",51959975,IRIS VICTORIA TEO ORELLANA,LUIS OSWALDO DONIS DURAN,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JALAPA,
5699,21-07-0402-46,21-019,JALAPA,MATAQUESCUINTLA,DE ENSENANZA,"MATAQUESCUINTLA, JALAPA",,IRIS VICTORIA TEO ORELLANA,,DIVERSIFICADO,COOPERATIVA,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JALAPA,
5700,21-07-0933-46,21-019,JALAPA,MATAQUESCUINTLA,"COLEGIO PARTICULAR MIXTO ""LA SAGRADA FAMILIA""",3A. CALLE 6-04 ZONA 2 CANTON CALVARIO,79242042,IRIS VICTORIA TEO ORELLANA,AMILCAR PEREZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA,
5701,21-07-1269-46,21-018,JALAPA,MATAQUESCUINTLA,COLEGIO PARTICULAR MIXTO CENTRO DE ESTUDIOS DE INFORMATICA COMPUMASTER,2A. AVENIDA 7-06 ZONA 4,55812698,IRIS VICTORIA TEO ORELLANA,HENRY MANRIQUE REYES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA,
5702,21-07-1416-46,21-019,JALAPA,MATAQUESCUINTLA,"COLEGIO PARTICULAR MIXTO ""LA SAGRADA FAMILIA""",3A. CALLE 6-04 ZONA 2 CANTON CALVARIO,79242042,IRIS VICTORIA TEO ORELLANA,AMILCAR PEREZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA,
5703,21-07-1463-46,21-018,JALAPA,MATAQUESCUINTLA,COLEGIO MIXTO DEL SAGRADO CORAZON,CANTON ELENA,57701693,IRIS VICTORIA TEO ORELLANA,HECTOR ADAN JUAREZ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA,
5706,22-01-0014-46,22-013,JUTIAPA,JUTIAPA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,"COMPLEJO EDUCATIVO, BARRIO EL CONDOR",,RONY ESMELTZER RAMOS QUINONEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5707,22-01-0015-46,,JUTIAPA,JUTIAPA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO 'MODERNO JUTIAPANECO',3A. AVENIDA 4-66 ZONA 1,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5708,22-01-0017-46,22-037,JUTIAPA,JUTIAPA,COLEGIO TECNICO PROFESIONAL SAN CRISTOBAL,7A. CALLE 5-30 ZONA 1,,REMBERTO RECINOS SARCENO,DELMY ASTRID MENDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5709,22-01-0018-46,99-001,JUTIAPA,JUTIAPA,INSTITUTO TECNICO DE CIENCIAS ADMINISTRATIVAS Y COMPUTACION INTECIADCOM,7A. AV. 8-80 ZONA 1 BARRIO LATINO,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5710,22-01-0019-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,"5A. CALLE 5-43, ZONA 1",,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5711,22-01-0020-46,22-001,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO DE MAGISTERIO,1A. AVENIDA 4-64 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,ISRAEL JOSUE VASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5712,22-01-0022-46,22-037,JUTIAPA,JUTIAPA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE MERCADOTECNIA Y PUBLICIDAD DE ORIENTE,5A. AV. 7-35 ZONA 1,,REMBERTO RECINOS SARCENO,JORGE MARIO AGUILAR RETANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5713,22-01-0221-46,22-009,JUTIAPA,JUTIAPA,"COLEGIO PARTICULAR MIXTO INTEGRAL ""EVOLUCION""",7A. CALLE 8A. AVENIDA 7-49 ZONA 3 BARRIO EL CHAPARRON,,GAUDY YADIRA ISABEL IXCHOP AMBROCIO,MILDRED ESPERANZA VILLANUEVA DE FLORIAN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5714,22-01-0222-46,22-001,JUTIAPA,JUTIAPA,"COLEGIO PARTICULAR MIXTO INTEGRAL ""EVOLUCION""",7A. CALLE 8A. AVENIDA 7-49 ZONA 3 BARRIO EL CHAPARRON,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,MIGUEL ANGEL MARTINEZ DE LA VEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5715,22-01-0254-46,22-001,JUTIAPA,JUTIAPA,"LICEO ""CREZCO APRENDIENDO""","7A. CALLE ENTRE 6A. Y 7A. AVENIDA ZONA 3, BARRIO EL CHAPARRON",,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,CESAR GEOVANNI RAMOS RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5716,22-01-0255-46,22-001,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO DE MAGISTERIO,1RA. AVENIDA 4-64 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,JORGE OMAR VASQUEZ LEON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5717,22-01-0256-46,22-007,JUTIAPA,JUTIAPA,ESCUELA DE ESTUDIOS PENITENCIARIOS,"3ERA. BRIGADA MILITAR DE INFANTERIA, ALDEA CERRO GORDO",,WILMER OBED RAMIREZ LINARES,JULIO MARTIN CASTELLANOS PENA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5718,22-01-0261-46,22-001,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO EL PILAR,5TA. CALLE 5-09 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,MANUEL ESTUARDO VALDEZ PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5719,22-01-0262-46,22-001,JUTIAPA,JUTIAPA,LICEO JUTIAPA,4TA. CALLE 1-53 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,ALVARO CISNEROS QUINONEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5720,22-01-0270-46,22-037,JUTIAPA,JUTIAPA,COLEGIO EL BOSQUE,ALDEA EL CHILTEPE,,REMBERTO RECINOS SARCENO,INGRID CAROL JUAREZ DOMINGUEZ DE SALGUERO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5721,22-01-0275-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TECNOLOGICO BILINGUE,9A. AVE. 7-59 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,OSIEL DIONICIO VIVAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5722,22-01-0277-46,22-037,JUTIAPA,JUTIAPA,INSTITUTO TECNOLOGICO DE COMPUTACION DE ORIENTE ITCO,"8VA. CALLE 4-42 ZONA 1, BARRIO LATINO",,REMBERTO RECINOS SARCENO,JONATHAN GABRIEL AZMITIA GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5723,22-01-0282-46,22-003,JUTIAPA,JUTIAPA,"COLEGIO PARTICULAR MIXTO ""GENESIS""","8A. AVENIDA 7-33 ZONA 3, BARRIO EL CHAPARRON",,SANDRA NINETH BONILLA ARCHILA,ADELINA PAIZ ALAY DE RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5724,22-01-0295-46,22-013,JUTIAPA,JUTIAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COMPLEJO EDUCATIVO, BARRIO EL CONDOR.",,RONY ESMELTZER RAMOS QUINONEZ,MARTA LUISA BONILLA GARCIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5725,22-01-0298-46,22-005,JUTIAPA,JUTIAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"ALDEA LOS ANONOS, CANTON VALENCIA",,EDGAR ARNULFO GONZALEZ GUDIEL,SILVIA ANALIS MARROQUIN VIRULA DE YANES,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5726,22-01-0300-46,22-037,JUTIAPA,JUTIAPA,"COLEGIO PARA TRABAJADORES ""PROF. CARLOS ARMANDO CAMBARA GARCIA""","ENTRADA AL COMPLEJO EDUCATIVO, 0-16 ZONA 3",,REMBERTO RECINOS SARCENO,EDGAR ARNULFO GONZALEZ GUDIEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5727,22-01-0301-46,22-001,JUTIAPA,JUTIAPA,LICEO BILINGUE INTERAMERICANO,"KILOMETRO 117 CARRETERA INTERAMERICANA, BARRIO INTERAMERICANO",,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,CONCEPCION NAJARRO SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5728,22-01-0302-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,5TA. CALLE 5-43 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5729,22-01-0304-46,22-037,JUTIAPA,JUTIAPA,COLEGIO NUEVOS HORIZONTES,"CASERIO VILLA HERMOSA, CANTON POTRERO GRANDE",,REMBERTO RECINOS SARCENO,ESTRELLITA NORICELDA RAMIREZ CABRERA DE BARRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5730,22-01-0305-46,22-013,JUTIAPA,JUTIAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COMPLEJO EDUCATIVO, BARRIO EL CONDOR",,RONY ESMELTZER RAMOS QUINONEZ,JESSICA IVETH AVILA ARCHILA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5731,22-01-0306-46,22-001,JUTIAPA,JUTIAPA,CENTRO DE ESTUDIOS DIVERSIFICADOS -CED- JUTIAPA,ALDEA LAS CRUCITAS,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,ROBERTO RENE SALGUERO Y SALGUERO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5732,22-01-0310-46,22-037,JUTIAPA,JUTIAPA,"LICEO EDUCATIVO INNOVADOR ""LEISAR""","7A. AVENIDA 5-24, BARRIO EL CHAPARRON, ZONA 3,",,REMBERTO RECINOS SARCENO,REGNIER ANTONIO VELASQUEZ DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5733,22-01-0312-46,22-037,JUTIAPA,JUTIAPA,"LICEO EDUCATIVO INNOVADOR ""LEISAR""","7A. AVENIDA 5-24, BARRIO EL CHAPARRON, ZONA 3,",,REMBERTO RECINOS SARCENO,REGNIER ANTONIO VELASQUEZ DONIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5734,22-01-0314-46,22-037,JUTIAPA,JUTIAPA,COLEGIO EL BOSQUE,ALDEA EL CHILTEPE,,REMBERTO RECINOS SARCENO,INGRID CAROL JUAREZ DOMINGUEZ DE SALGUERO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5735,22-01-0316-46,22-037,JUTIAPA,JUTIAPA,COLEGIO NUEVOS HORIZONTES,"CASERIO VILLA HERMOSA, CANTON POTRERO GRANDE",,REMBERTO RECINOS SARCENO,ESTRELLITA NORICELDA RAMIREZ CABRERA DE BARRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5736,22-01-0320-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,5TA. CALLE 5-43 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,RONY ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5737,22-01-0321-46,22-001,JUTIAPA,JUTIAPA,INSTITUTO TECNICO PARTICULAR DE DIVERSIFICADO -INTECPADI-,5TA. CALLE 5-43 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,RONI ERNESTO RECINOS ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,
5738,22-01-0326-46,22-013,JUTIAPA,JUTIAPA,LICEO ORIENTAL,"KILOMETRO 116 CARRETERA INTERAMERICANA, ALDEA CERRO GORDO",,RONY ESMELTZER RAMOS QUINONEZ,OLIN ROSALINA GUDIEL GRIJALVA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5739,22-01-0328-46,22-001,JUTIAPA,JUTIAPA,COLEGIO GUATEMALA,CALLEJON GARCIA GRANADOS 1-16 ZONA 1,,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,EBA CANDELARIA LEMUS RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5740,22-01-0329-46,22-013,JUTIAPA,JUTIAPA,LICEO ORIENTAL,"KILOMETRO 116 CARRETERA INTERAMERICANA, ALDEA CERRO GORDO",,RONY ESMELTZER RAMOS QUINONEZ,ERICKA MARINA ORDONEZ DE PADILLA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5741,22-01-0334-46,22-003,JUTIAPA,JUTIAPA,"ESCUELA EN CIENCIAS DE LA COMUNICACION ""ECCO II""","6A. CALLE 11-29 ZONA 4 EN RESIDENCIALES SAN VICENTE, BARRIO EL CHAPARRON",,SANDRA NINETH BONILLA ARCHILA,NANCY PAOLA MARTINEZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5742,22-01-0335-46,22-003,JUTIAPA,JUTIAPA,"ESCUELA EN CIENCIAS DE LA COMUNICACION ""ECCO II""","6A. CALLE 11-29 ZONA 4 EN RESIDENCIALES SAN VICENTE, BARRIO EL CHAPARRON",,SANDRA NINETH BONILLA ARCHILA,NANCY PAOLA MARTINEZ MEDRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5743,22-01-0336-46,22-003,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO GENESIS,"08 CALLE 7-33 ZONA 3, BARRIO EL CHAPARRON",,SANDRA NINETH BONILLA ARCHILA,MANUEL LISANDRO LOPEZ SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5744,22-01-0337-46,22-024,JUTIAPA,JUTIAPA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA CIUDAD PEDRO ALVARADO,,CARLOS OBDULIO OROZCO REYES,CLAUDIA PATRICIA DAVILA RAMIREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5745,22-01-0338-46,22-001,JUTIAPA,JUTIAPA,LICEO JUTIAPA,"4A. CALLE 1-53 ZONA 1, JUTIAPA, JUTIAPA.",,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,HELIN BETZAIDA FLORES ALEJANDRO DE RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,
5746,22-01-0340-46,22-003,JUTIAPA,JUTIAPA,COLEGIO PARTICULAR MIXTO GENESIS,"7A. CALLE Y 8A. AVENIDA 7-49 ZONA 3, BARRIO EL CHAPARRON",,SANDRA NINETH BONILLA ARCHILA,ALBA YESENIA ALARCON HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JUTIAPA,
5747,22-01-0342-46,22-001,JUTIAPA,JUTIAPA,"COLEGIO ""SAN FRANCISCO""","2A. CALLE 5-98 ZONA 3, BARRIO LA FEDERAL",,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,MONICA VICTORIA VELASQUEZ CORADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5748,22-01-0343-46,22-037,JUTIAPA,JUTIAPA,LICEO BETHEL,RUTA 23 ALDEA JICARO GRANDE,,REMBERTO RECINOS SARCENO,DEYSI SINDY JEANETH FLORIAN CARDONA DE FLORIAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5749,22-01-0347-46,22-001,JUTIAPA,JUTIAPA,LICEO BILINGUE INTERAMERICANO,"117.5 CARRETERA INTERAMERICANA, BARRIO INTERAMERICANO,",,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,CONCEPCION NAJARRO SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5750,22-01-0348-46,22-001,JUTIAPA,JUTIAPA,LICEO BILINGUE INTERAMERICANO,"117.5 CARRETERA INTERAMERICANA, BARRIO INTERAMERICANO,",,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,CONCEPCION NAJARRO SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5751,22-01-0350-46,22-003,JUTIAPA,JUTIAPA,"COLEGIO PARTICULAR MIXTO ""EBEN EZER""",7MA. CALLE Y 8VA. AVENIDA 7-49 ZONA 3,,SANDRA NINETH BONILLA ARCHILA,FIBI JUDITH LEMUS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JUTIAPA,
5752,22-01-0354-46,22-003,JUTIAPA,JUTIAPA,"COLEGIO TECNICO PROFESIONAL ""SAN CRISTOBAL""","5TA. AVENIDA 7-35 ZONA 1, BARRIO LATINO",,SANDRA NINETH BONILLA ARCHILA,DELMY ASTRID MENDEZ POLANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JUTIAPA,
5753,22-01-0356-46,22-001,JUTIAPA,JUTIAPA,LICEO BILINGUE INTERAMERICANO,"CARRETERA INTERAMERICANA KILOMETRO 117.5, BARRIO INTERAMERICANO",,CECILIA ISABEL ALDECOA CASASOLA DE CASTRO,CONCEPCION NAJARRO SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
5754,22-01-0361-46,22-037,JUTIAPA,JUTIAPA,"COLEGIO EVANGELICO DE EDUCACION INTEGRAL ""ELIM""",4TA. CALLE 2-05 ZONA 3,,REMBERTO RECINOS SARCENO,YERLIN INDIRA MARTINEZ LORENZANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JUTIAPA,
5755,22-01-0363-46,22-037,JUTIAPA,JUTIAPA,"COLEGIO EVANGELICO DE EDUCACION INTEGRAL ""ELIM""",4TA. CALLE 2-05 ZONA 3,,REMBERTO RECINOS SARCENO,YERLIN INDIRA MARTINEZ LORENZANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JUTIAPA,
